,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
472,2022-10-14,1665723600,83.2,51.2,65.2,80.8,51.2,64.8,48.7,63.2,0.0,0.0,0.0,,0.0,0.0,13.9,8.3,260.1,1015.0,0.1,9.5,212.6,18.3,7.0,10.0,07:03:42,1665749022,18:29:13,1665790153,0.66,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'KJVW', 'MAYM6', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs
473,2023-10-23,1698037200,88.8,58.9,72.1,87.0,58.9,72.1,61.3,73.6,0.0,0.0,0.0,,0.0,0.0,12.8,9.9,105.1,1017.1,9.7,8.7,207.5,17.9,8.0,10.0,07:12:22,1698063142,18:25:24,1698103524,0.32,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs
474,2021-10-17,1634446800,74.6,37.4,54.4,74.6,37.4,54.4,41.4,68.5,0.0,0.0,0.0,,0.0,0.0,,6.3,99.4,1022.4,12.1,9.0,164.3,14.3,7.0,,07:34:34,1634474074,18:40:45,1634514045,0.4,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', 'TS790', '72456013996', 'KLWC']",obs
475,2021-10-23,1634965200,88.5,71.4,76.8,91.4,71.4,77.5,67.0,73.5,0.0,0.0,0.0,,0.0,0.0,23.0,12.3,174.2,1011.6,61.2,9.4,154.1,13.5,6.0,,07:38:45,1634992725,18:51:18,1635033078,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs
476,2022-10-07,1665118800,88.9,56.8,72.3,87.3,56.8,72.0,57.9,65.3,0.0,0.0,0.0,,0.0,0.0,11.4,7.8,357.4,1020.7,3.8,9.8,233.0,20.1,8.0,10.0,07:01:52,1665144112,18:42:46,1665186166,0.42,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs
477,2023-10-08,1696741200,74.2,43.8,58.2,74.2,42.3,58.0,38.4,52.8,0.0,0.0,0.0,,0.0,0.0,17.2,9.2,315.3,1018.8,0.1,9.9,212.3,18.4,8.0,10.0,06:59:18,1696766358,18:36:51,1696808211,0.8,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs
478,2019-11-02,1572670800,62.3,36.5,48.2,62.3,34.9,47.7,34.8,64.3,0.0,0.0,0.0,,0.0,0.0,17.2,10.1,341.4,1026.0,0.0,9.9,187.8,16.2,7.0,,07:18:25,1572697105,18:09:41,1572736181,0.18,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs
479,2022-11-10,1668060000,74.0,52.0,62.6,74.0,52.0,62.6,49.0,62.7,0.0,0.0,0.0,,0.0,0.0,14.8,9.1,145.0,1016.0,13.8,9.8,66.4,5.8,6.0,10.0,06:38:21,1668083901,17:07:20,1668121640,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs
480,2020-11-14,1605333600,79.0,52.4,62.8,79.0,52.4,62.8,45.3,57.6,0.009,100.0,4.17,['rain'],0.0,0.0,48.3,31.4,221.2,1007.4,54.5,9.7,159.7,13.9,7.0,,07:05:07,1605359107,17:23:46,1605396226,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs
481,2020-11-02,1604296800,70.9,28.1,48.2,70.9,28.1,47.7,30.7,55.7,0.0,0.0,0.0,,0.0,0.0,25.7,15.5,218.6,1027.1,0.0,9.9,123.5,10.7,6.0,,06:51:51,1604321511,17:20:06,1604359206,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', 'TS790', '72456013996', 'KLWC']",obs
482,2019-11-18,1574056800,63.3,36.4,47.9,63.3,36.4,47.9,35.6,65.8,0.0,0.0,0.0,,0.0,0.0,15.4,8.4,304.6,1013.0,5.2,9.8,148.2,12.9,6.0,,06:32:31,1574080351,16:58:54,1574117934,0.72,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs
483,2023-11-16,1700114400,68.0,58.9,62.8,68.0,58.9,62.8,54.6,75.0,0.0,0.0,0.0,,0.0,0.0,12.8,10.1,161.1,1019.0,100.0,9.9,45.8,3.9,2.0,10.0,06:43:56,1700138636,17:03:28,1700175808,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT']",obs
484,2021-11-07,1636261200,73.8,38.0,55.9,73.8,38.0,55.9,46.7,74.8,0.0,0.0,0.0,,0.0,0.0,,7.8,169.9,1022.9,0.8,9.8,171.0,15.3,7.0,,06:50:13,1636289413,17:38:46,1636328326,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KATT', 'KAUS', '72064800230', '72254013904', '72254413958', 'D9418', 'E5093']",obs
485,2022-11-17,1668664800,52.0,26.1,38.8,52.0,21.6,36.8,20.3,50.3,0.0,0.0,0.0,,0.0,0.0,16.1,10.1,308.3,1030.2,3.4,9.9,75.1,6.5,6.0,10.0,06:45:08,1668689108,17:02:45,1668726165,0.8,Clear,Clear conditions throughout the day.,clear-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs
486,2023-12-13,1702447200,56.3,50.5,53.8,56.3,50.5,53.8,42.5,67.2,0.077,100.0,20.83,['rain'],0.0,0.0,19.7,6.7,54.7,1028.9,99.4,9.5,34.0,3.0,2.0,10.0,07:18:41,1702473521,17:31:39,1702510299,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418']",obs
487,2022-12-16,1671170400,34.7,25.7,29.7,24.6,14.3,19.3,14.8,53.9,0.0,0.0,0.0,,0.0,0.0,33.6,20.5,280.8,1012.8,58.0,9.9,55.7,4.8,3.0,10.0,07:35:24,1671197724,17:01:28,1671231688,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72456513920', 'KFOE', 'KUNK1', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs
488,2022-12-31,1672466400,61.9,26.8,43.6,61.9,23.0,41.5,34.7,72.9,0.0,0.0,0.0,,0.0,0.0,25.7,14.1,172.1,1008.4,39.5,9.8,69.2,5.9,4.0,10.0,07:41:44,1672494104,17:10:02,1672528202,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72456513920', 'KFOE', 'KUNK1', '72450803997', 'F7360', 'KTOP', '72456013996', 'KLWC']",obs
489,2019-12-11,1576044000,53.1,26.8,38.9,53.1,17.7,32.4,26.4,61.7,0.0,0.0,0.0,,0.0,0.0,27.7,18.6,183.7,1029.6,15.3,9.9,77.6,6.8,4.0,,07:29:06,1576070946,17:17:28,1576106248,0.5,Clear,Clear conditions throughout the day.,clear-day,"['F2084', '72354013919', '72353013967', 'FTRO2', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs
490,2020-12-07,1607320800,60.1,39.7,48.6,60.1,39.1,47.5,39.6,74.5,0.0,0.0,0.0,,0.0,0.0,21.3,12.6,326.6,1019.6,0.3,9.4,158.4,13.8,6.0,,06:49:07,1607345347,17:03:50,1607382230,0.75,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', '99999953960', 'KBTR', 'KHZR', 'LSU05', '72232013970', '72096700457', '1311W']",obs
491,2022-12-06,1670306400,79.2,64.9,71.5,79.2,64.9,71.5,66.5,85.3,0.0,0.0,0.0,,0.0,0.0,22.1,11.2,195.0,1013.6,84.5,8.8,65.9,6.1,3.0,30.0,07:13:53,1670332433,17:30:17,1670369417,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['C0133', 'KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', 'EAUT2', '72254413958', 'D9418']",obs
492,2023-12-30,1703916000,60.9,33.8,45.8,60.9,32.8,45.0,33.1,64.0,0.0,0.0,0.0,,0.0,0.0,10.3,12.3,274.1,1021.8,0.1,9.5,166.8,14.3,7.0,10.0,07:01:12,1703941272,17:13:27,1703978007,0.62,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', 'AV521', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs
493,2021-12-24,1640325600,77.0,52.1,64.2,77.0,52.1,64.2,56.8,79.0,0.0,0.0,0.0,,0.0,0.0,29.6,21.5,184.0,1017.6,42.2,8.6,127.0,10.9,5.0,,06:59:11,1640350751,17:10:00,1640387400,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1313W', 'LSU01', '1311W']",obs
494,2020-12-01,1606802400,53.1,24.0,37.0,53.1,18.1,34.5,22.1,59.0,0.0,0.0,0.0,,0.0,0.0,,8.0,178.5,1023.3,12.2,9.9,136.3,11.8,6.0,,06:58:42,1606827522,16:57:56,1606863476,0.55,Clear,Clear conditions throughout the day.,clear-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs
495,2022-01-18,1642482000,44.3,27.8,34.6,38.4,22.6,29.2,19.0,53.9,0.0,0.0,0.0,,0.0,0.0,25.3,17.5,277.4,1018.6,11.5,9.9,156.7,13.2,6.0,10.0,07:22:18,1642508538,17:18:29,1642544309,0.53,Clear,Clear conditions throughout the day.,clear-day,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'D2887', 'KOFP', '72308493775']",obs
496,2019-01-20,1547964000,43.5,30.1,36.5,34.6,24.2,28.8,27.7,70.5,0.01,100.0,4.17,['rain'],0.0,0.0,30.8,22.1,307.4,1019.7,66.3,9.7,34.6,2.9,2.0,,06:45:37,1547988337,17:07:05,1548025625,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['99999973802', 'KMXF', '72226513821', 'E6364', '72226013895', 'KMGM', 'K1A9', 'MRSA1']",obs
497,2019-01-09,1547010000,56.2,39.4,46.8,56.2,30.5,41.8,23.8,41.2,0.0,0.0,0.0,,0.0,0.0,31.1,20.4,311.0,1020.4,3.4,9.9,190.5,16.4,7.0,,07:43:08,1547037788,17:46:23,1547073983,0.12,Clear,Clear conditions throughout the day.,clear-day,"['KFTY', '72219013874', 'E9807', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
498,2020-01-01,1577854800,55.5,36.6,45.1,55.5,33.9,43.2,25.4,48.0,0.0,0.0,0.0,,0.0,0.0,20.5,12.0,286.6,1017.5,23.1,9.9,108.3,9.3,5.0,,07:42:26,1577882546,17:39:41,1577918381,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['1066W', 'KFTY', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
499,2022-01-21,1642741200,30.9,23.5,27.6,22.6,14.0,18.1,20.2,74.0,0.085,100.0,20.83,"['rain', 'snow']",0.0,0.1,25.7,14.5,27.6,1028.4,99.6,8.1,32.6,2.9,1.0,10.0,07:21:45,1642767705,17:30:30,1642804230,0.63,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"['KLHZ', '72214103731', '72213103713', 'DKFN7', 'KJNX', '1327W', 'KRDU', '72306013722', 'F9161']",obs
500,2020-01-18,1579323600,48.4,35.6,41.7,46.6,31.4,38.2,28.9,61.6,0.113,100.0,20.83,['rain'],0.0,0.0,,11.4,169.4,1028.8,90.5,9.0,53.2,4.7,2.0,,07:23:11,1579350191,17:26:54,1579386414,0.78,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['KLHZ', 'A3715', '72213103713', 'DKFN7', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
501,2021-01-28,1611810000,56.3,39.1,47.8,56.3,36.8,45.5,31.0,54.0,0.002,100.0,8.33,['rain'],0.0,0.0,29.5,15.7,322.0,1023.1,36.5,9.9,167.8,14.6,6.0,,07:23:43,1611836623,17:51:06,1611874266,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['1176W', 'TT510', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'F2998', 'KCAE']",obs
502,2019-01-02,1546408800,61.6,58.0,59.4,61.6,58.0,59.4,57.8,94.5,0.241,100.0,45.83,['rain'],0.0,0.0,,7.0,17.8,1019.7,98.7,8.2,14.3,1.1,1.0,,06:46:58,1546433218,16:51:36,1546469496,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['99999973802', 'KMXF', '72226513821', 'E6364', '72226013895', 'KMGM', 'K1A9', 'MRSA1']",obs
503,2019-01-26,1548478800,50.3,23.9,35.5,50.3,23.9,34.9,21.9,63.0,0.0,0.0,0.0,,0.0,0.0,17.2,10.9,237.5,1023.2,9.1,9.9,64.0,5.5,4.0,,07:19:10,1548505150,17:35:24,1548542124,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KLHZ', '72214103731', '72213103713', 'DKFN7', 'KJNX', 'KRDU', '72306013722', 'C2094']",obs
504,2022-01-31,1643608800,66.4,31.1,47.7,66.4,31.1,47.7,35.3,68.3,0.0,0.0,0.0,,0.0,0.0,14.3,3.4,298.4,1020.6,0.0,9.7,56.8,4.9,3.0,10.0,06:40:04,1643632804,17:17:42,1643671062,0.0,Clear,Clear conditions throughout the day.,clear-day,"['99999973802', 'KMXF', 'D3397', '72226513821', '72226013895', 'KMGM', 'K1A9', 'TKSA1']",obs
505,2021-01-29,1611896400,49.4,29.9,37.6,49.4,27.8,36.7,21.1,54.7,0.0,0.0,0.0,,0.0,0.0,,5.8,26.1,1027.6,2.2,9.7,167.1,14.3,6.0,,07:23:05,1611922985,17:52:05,1611960725,0.53,Clear,Clear conditions throughout the day.,clear-day,"['1176W', 'TT510', '72310503858', 'KCUB', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs
506,2022-01-14,1642136400,64.0,39.0,49.8,64.0,37.7,49.2,36.0,64.9,0.0,0.0,0.0,,0.0,0.0,17.2,10.1,317.1,1015.1,29.3,9.4,157.5,13.6,6.0,10.0,07:34:52,1642163692,17:57:54,1642201074,0.39,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', 'QUIF1', '99999900325']",obs
507,2022-01-28,1643346000,46.6,26.9,36.6,46.4,26.9,35.4,23.4,60.8,0.0,0.0,0.0,,0.0,0.0,22.8,9.2,45.2,1016.7,81.2,9.8,81.7,6.9,5.0,10.0,07:17:44,1643372264,17:37:48,1643409468,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', 'AV021', '72214103731', '72213103713', 'DKFN7', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
508,2023-01-15,1673758800,60.0,26.2,40.7,60.0,15.7,39.7,26.9,63.2,0.0,0.0,0.0,"['rain', 'snow']",0.0,0.0,8.1,17.8,303.9,1022.8,0.0,9.9,197.5,17.1,6.0,10.0,07:34:47,1673786087,17:58:34,1673823514,0.79,Clear,Clear conditions throughout the day.,clear-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '0004W', '72026853882', '1080W', '99999900325']",obs
509,2023-02-06,1675659600,56.7,37.8,47.1,56.7,34.4,44.7,34.0,63.5,0.0,0.0,0.0,,0.0,0.0,29.6,16.1,339.5,1019.1,31.2,9.8,128.5,10.9,6.0,10.0,07:08:58,1675685338,17:39:10,1675723150,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', 'F2053', 'AS694', '72401013740', 'KW96', 'KOFP', '72308493775']",obs
510,2022-02-01,1643691600,46.5,24.2,33.7,45.0,16.2,29.1,23.6,68.6,0.0,0.0,0.0,,0.0,0.0,18.3,7.6,45.9,1031.7,27.0,9.7,157.6,13.4,6.0,10.0,07:13:17,1643717597,17:33:53,1643754833,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['TT215', 'KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'D2887', 'KOFP', '72308493775']",obs
511,2020-02-02,1580619600,64.2,36.4,51.4,64.2,36.4,50.1,34.0,55.2,0.0,0.0,0.0,,0.0,0.0,26.1,16.4,259.3,1013.8,3.8,9.9,173.3,15.1,7.0,,07:20:49,1580646049,17:55:17,1580684117,0.29,Clear,Clear conditions throughout the day.,clear-day,"['1176W', '72310503858', 'KCUB', 'WERS1', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs
512,2021-02-20,1613797200,53.7,30.3,42.1,53.7,30.3,41.3,25.0,57.8,0.0,0.0,0.0,,0.0,0.0,20.8,9.9,307.1,1027.0,5.8,9.3,144.5,12.6,7.0,,07:03:08,1613822588,18:13:04,1613862784,0.29,Clear,Clear conditions throughout the day.,clear-day,"['72310503858', 'KCUB', 'F8929', 'KMMT', '72310013883', '72310453867', 'KCAE']",obs
513,2021-02-24,1614142800,72.0,38.2,55.4,72.0,38.2,55.4,32.4,47.6,0.0,0.0,0.0,,0.0,0.0,22.8,14.3,230.1,1019.2,3.1,9.9,195.8,16.9,7.0,,07:11:40,1614168700,18:30:13,1614209413,0.42,Clear,Clear conditions throughout the day.,clear-day,"['C2468', 'KFTY', '0349W', '72219013874', '0353W', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
514,2021-02-21,1613883600,69.8,32.0,50.4,69.8,32.0,50.2,39.6,69.6,0.0,0.0,0.0,,0.0,0.0,19.7,14.6,110.6,1027.2,26.4,9.9,167.6,14.4,6.0,,07:11:26,1613909486,18:30:21,1613950221,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs
515,2022-02-10,1644469200,65.8,35.3,50.1,65.8,35.3,50.0,27.5,46.7,0.0,0.0,0.0,,0.0,0.0,24.2,14.4,270.6,1018.3,5.9,9.9,167.0,14.5,6.0,10.0,07:26:44,1644496004,18:17:20,1644535040,0.31,Clear,Clear conditions throughout the day.,clear-day,"['KFTY', '0349W', 'F6303', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
516,2020-02-26,1582693200,54.7,46.9,51.8,54.7,46.9,51.7,51.4,98.3,0.0,0.0,0.0,,0.0,0.0,17.2,9.6,104.4,1009.0,94.8,1.7,26.7,2.2,1.0,,06:45:46,1582717546,18:00:07,1582758007,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"['KRIC', 'KFCI', '72401013740', 'F0267', 'KW96', 'KOFP', '72308493775']",obs
517,2019-02-03,1549170000,60.5,33.6,46.1,60.5,33.6,46.1,37.3,74.2,0.0,0.0,0.0,,0.0,0.0,,2.8,90.5,1020.4,46.3,9.8,57.5,5.0,3.0,,07:13:23,1549196003,17:43:48,1549233828,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', '72214103731', 'A3111', '72213103713', 'KJNX', 'KRDU', '72306013722', 'C2094']",obs
518,2020-03-26,1585195200,87.3,63.0,75.4,86.3,63.0,75.2,62.5,68.9,0.0,0.0,0.0,,0.0,0.0,,11.0,173.5,1014.6,37.1,8.6,252.7,21.9,8.0,,07:32:50,1585222370,19:52:46,1585266766,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '72026853882', '1080W', '99999900325', '0434W']",obs
519,2021-03-21,1616299200,64.4,32.2,46.8,64.4,28.4,45.6,26.4,50.7,0.0,0.0,0.0,,0.0,0.0,17.2,11.5,53.1,1032.8,24.9,9.9,258.4,22.4,8.0,,07:11:16,1616325076,19:22:52,1616368972,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs
520,2021-03-03,1614747600,64.2,39.1,49.9,64.2,33.3,47.5,32.7,57.5,0.174,100.0,20.83,['rain'],0.0,0.0,18.3,11.7,340.0,1017.5,37.3,9.6,202.5,17.5,7.0,,07:03:10,1614772990,18:36:07,1614814567,0.65,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"['KFTY', '0349W', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
521,2020-03-07,1583557200,53.9,37.0,44.8,53.9,34.1,42.1,24.6,46.3,0.0,0.0,0.0,,0.0,0.0,22.3,13.0,331.0,1026.7,19.3,9.9,243.6,21.0,8.0,,06:35:43,1583580943,18:15:39,1583622939,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KLHZ', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722', '0425W']",obs
522,2019-03-16,1552708800,65.1,45.5,53.2,65.1,40.7,52.1,27.5,39.2,0.0,0.0,0.0,,0.0,0.0,27.7,17.1,300.4,1019.2,29.7,9.9,202.1,17.6,8.0,,07:19:34,1552735174,19:17:46,1552778266,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', '72401013740', 'F0267', 'KW96', 'KOFP', '72308493775']",obs
523,2020-03-27,1585281600,81.0,52.0,65.2,82.0,52.0,65.3,57.5,77.6,0.0,0.0,0.0,,0.0,0.0,24.2,13.7,222.5,1012.8,59.8,9.8,167.8,14.3,6.0,,07:07:18,1585307238,19:32:43,1585351963,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
524,2022-03-15,1647316800,70.8,39.6,54.5,70.8,37.3,53.6,32.0,47.0,0.0,0.0,0.0,,0.0,0.0,21.0,14.1,218.3,1025.5,33.8,9.9,217.5,18.9,7.0,10.0,07:20:41,1647343241,19:17:07,1647386227,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KRIC', 'KFCI', 'F2053', '72401013740', 'KW96', 'KOFP', '72308493775']",obs
525,2021-03-10,1615352400,75.0,43.1,59.3,75.0,43.1,59.3,45.3,64.0,0.0,0.0,0.0,,0.0,0.0,19.4,12.6,136.6,1029.5,25.7,9.9,226.1,19.4,8.0,,06:52:36,1615377156,18:42:23,1615419743,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '0344W', '72026853882', '1080W', '99999900325']",obs
526,2019-03-07,1551938400,62.2,31.8,48.1,62.2,27.9,47.9,27.9,52.3,0.0,0.0,0.0,,0.0,0.0,,7.9,139.1,1026.4,34.6,9.9,222.4,19.1,8.0,,06:05:41,1551960341,17:47:13,1552002433,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['99999973802', 'KMXF', '72226513821', '72226013895', 'KMGM', 'K1A9', 'MRSA1']",obs
527,2022-03-28,1648440000,69.7,41.8,54.9,69.7,41.8,54.9,24.3,34.7,0.0,0.0,0.0,,0.0,0.0,29.3,11.5,305.5,1017.6,18.1,9.9,218.1,18.7,9.0,10.0,07:16:50,1648466210,19:42:04,1648510924,0.87,Clear,Clear conditions throughout the day.,clear-day,"['72310503858', 'KCUB', 'KMMT', 'F8929', '72310013883', '72310453867', 'KCAE']",obs
528,2021-03-20,1616216400,62.8,48.7,55.3,62.8,47.0,55.3,34.5,47.9,0.0,0.0,0.0,,0.0,0.0,21.7,18.4,48.7,1025.4,51.4,9.9,180.3,15.6,7.0,,06:48:29,1616240909,18:57:04,1616284624,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['99999973802', 'KMXF', 'D3397', '72226513821', 'TT396', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs
529,2019-03-26,1553572800,62.6,49.5,55.2,62.6,45.1,55.0,48.3,78.2,0.253,100.0,25.0,['rain'],0.0,0.0,23.5,12.4,336.9,1018.5,67.5,9.2,158.8,13.7,10.0,,07:33:21,1553600001,19:53:38,1553644418,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KFTY', '72219013874', 'E9807', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
530,2020-03-08,1583643600,61.8,28.3,45.3,61.8,28.3,45.0,26.2,53.4,0.0,0.0,0.0,,0.0,0.0,16.1,11.6,225.1,1034.8,24.6,9.9,246.8,20.5,8.0,,07:34:21,1583667261,19:16:32,1583709392,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLHZ', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
531,2021-03-04,1614834000,66.5,35.8,51.9,66.5,35.8,51.9,27.1,43.7,0.0,0.0,0.0,,0.0,0.0,25.2,12.4,322.7,1013.9,9.9,9.9,232.3,20.1,8.0,,06:40:09,1614858009,18:12:45,1614899565,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KLHZ', '0802W', '72214103731', '72213103713', 'KJNX', '1327W', 'KRDU', '72306013722']",obs
532,2019-03-06,1551852000,53.1,28.1,39.5,53.1,22.9,37.0,17.9,45.0,0.0,0.0,0.0,,0.0,0.0,16.1,9.2,323.4,1030.0,0.0,9.9,231.1,20.0,8.0,,06:06:55,1551874015,17:46:28,1551915988,0.0,Clear,Clear conditions throughout the day.,clear-day,"['99999973802', 'KMXF', '72226513821', '72226013895', 'KMGM', 'K1A9', 'MRSA1']",obs
533,2019-03-06,1551848400,41.0,27.8,33.5,35.4,21.6,29.5,10.6,39.4,0.0,0.0,0.0,,0.0,0.0,24.0,13.3,300.6,1024.7,12.4,9.9,104.2,9.0,7.0,,06:38:07,1551872287,18:14:04,1551914044,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KLHZ', '72214103731', 'A3111', 'KJNX', 'KRDU', '72306013722', 'C2094', 'F0229']",obs
534,2023-03-15,1678856400,61.9,32.4,45.7,61.9,28.1,43.7,21.7,43.5,0.0,0.0,0.0,,0.0,0.0,11.4,9.8,19.2,1024.8,0.0,9.9,271.4,23.6,9.0,10.0,06:55:35,1678881335,18:53:10,1678924390,0.79,Clear,Clear conditions throughout the day.,clear-day,"['99999973802', 'KMXF', '72226513821', 'F7894', '72226013895', 'KMGM', 'K1A9', 'BDAA1']",obs
535,2022-03-20,1647748800,68.2,40.4,54.4,68.2,37.2,53.1,32.3,47.6,0.0,0.0,0.0,,0.0,0.0,27.8,16.8,321.9,1022.7,6.0,9.9,244.6,20.8,8.0,10.0,07:41:07,1647776467,19:49:20,1647820160,0.58,Clear,Clear conditions throughout the day.,clear-day,"['KFTY', '0349W', '72219013874', 'KATL', '72219503888', '72219653863', 'KPDK']",obs
