,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
63,2022-02-15,1644908400,38.0,29.9,35.0,36.0,26.5,30.4,27.3,74.2,0.067,100.0,20.83,"['rain', 'snow']",0.0,0.0,27.3,12.7,317.2,1013.0,99.6,9.0,48.6,4.2,3.0,07:31:34,1644935494,17:53:33,1644972813,0.47,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"['EKHM8', 'KBTM', 'E3848', 'KHLN', '72772024144', '72774024135', 'E5549']",obs,10.0
64,2019-03-27,1553662800,55.7,28.8,39.8,55.7,22.2,36.4,33.1,79.3,0.0,0.0,0.0,,0.0,9.0,36.0,23.3,307.8,1014.2,54.4,6.6,205.5,17.7,8.0,07:32:29,1553689949,20:05:19,1553735119,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,
65,2023-04-23,1682226000,49.8,22.8,37.0,47.0,16.0,31.6,19.4,52.7,0.0,0.0,0.0,,0.0,0.0,20.8,13.3,312.0,1020.8,17.7,9.9,261.0,22.6,10.0,06:41:32,1682250092,20:42:19,1682300539,0.11,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011']",obs,10.0
66,2019-04-21,1555822800,62.1,47.9,55.8,62.1,43.4,55.6,45.7,69.9,0.026,100.0,4.17,['rain'],0.0,0.0,40.9,28.9,26.5,1008.6,32.3,9.9,114.7,10.0,4.0,06:47:50,1555847270,20:33:11,1555896791,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
67,2021-05-25,1621918800,66.5,52.7,60.3,66.5,52.7,60.3,44.4,56.2,0.0,0.0,0.0,,0.0,0.0,50.5,34.4,283.5,1008.4,49.8,9.9,168.3,14.5,5.0,05:57:42,1621940262,21:23:12,1621995792,0.47,Partially cloudy,Partly cloudy throughout the day.,wind,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,
68,2019-05-10,1557464400,65.4,35.7,50.4,65.4,31.4,48.8,29.0,47.1,0.0,0.0,0.0,,0.0,0.0,40.3,19.5,198.4,1016.2,74.4,9.8,199.7,17.2,6.0,06:15:03,1557486903,21:04:50,1557540290,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,
69,2021-05-25,1621918800,84.0,66.8,75.0,83.4,66.8,74.9,61.3,65.3,0.0,0.0,0.0,,0.0,0.0,20.8,15.0,205.1,1012.2,50.5,9.9,212.9,18.3,9.0,06:01:15,1621940475,20:46:54,1621993614,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBIE', '72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs,
70,2020-05-01,1588312800,74.7,48.6,60.4,74.7,43.4,60.0,38.3,47.3,0.015,100.0,8.33,['rain'],0.0,0.0,33.3,16.3,332.3,1009.1,35.1,9.9,214.1,18.9,9.0,05:56:16,1588334176,19:57:02,1588384622,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['KCYS', '72061999999', '72564024018', 'C2749', 'AN792', 'KFEW']",obs,
71,2022-05-22,1653199200,53.6,25.6,42.6,53.6,19.2,39.3,27.0,55.6,0.0,0.0,0.0,,0.0,0.0,41.3,24.8,160.8,1021.6,47.0,9.9,193.5,16.6,8.0,05:35:03,1653219303,20:17:30,1653272250,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KCYS', '72061999999', 'CPEC2', 'NUNC2', '72097799999', '72564024018', 'BEYC2', 'KFEW', 'K1AW']",obs,10.0
72,2019-05-10,1557468000,49.8,32.0,39.4,46.5,23.6,33.1,32.1,76.3,0.037,100.0,8.33,['rain'],0.0,0.2,45.9,15.1,190.0,1017.6,54.9,9.6,182.0,15.6,6.0,05:46:27,1557488787,20:05:35,1557540335,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KCYS', 'KLAR', '72061999999', 'CPEC2', '72564524022', 'NUNC2', '72564024018', 'C2749', 'KFEW']",obs,
73,2019-05-15,1557896400,84.8,56.9,72.1,84.1,56.9,72.0,57.1,62.3,0.0,0.0,0.0,,0.0,0.0,24.2,17.2,136.3,1011.4,10.9,9.9,282.3,24.4,9.0,06:09:42,1557918582,20:37:16,1557970636,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', '72551594947', 'E7007', '72551014939', 'KAHQ', 'KLNK']",obs,
74,2019-05-16,1557986400,55.1,49.9,52.7,55.1,45.9,52.3,46.2,78.6,0.1,100.0,16.67,['rain'],0.0,0.0,36.9,12.8,325.2,1008.2,77.9,9.6,60.9,5.2,3.0,05:53:03,1558007583,20:56:37,1558061797,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KBTM', 'HRWM8', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,
75,2022-05-14,1652504400,87.1,50.0,69.7,85.2,50.0,69.4,52.3,58.0,0.032,100.0,4.17,['rain'],0.0,0.0,25.3,18.3,314.8,1013.9,14.5,9.9,299.7,25.8,9.0,06:10:25,1652526625,20:36:36,1652578596,0.45,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KBIE', '72094200323', '72551594947', 'ROFN1', 'E0651', '72551014939', 'KAHQ', 'KLNK']",obs,100.0
76,2023-05-29,1685336400,83.0,57.8,68.8,82.7,57.8,68.8,57.5,70.1,0.0,0.0,0.0,,0.0,0.0,17.2,12.8,173.5,1007.4,12.7,9.9,324.3,27.8,9.0,06:02:10,1685358130,21:16:03,1685412963,0.32,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,30.0
77,2021-05-01,1619848800,76.7,47.6,62.4,76.7,43.0,62.0,33.0,36.6,0.002,100.0,4.17,['rain'],0.0,0.0,44.2,29.4,282.2,1005.8,19.8,9.9,233.0,20.1,9.0,05:56:35,1619870195,19:56:47,1619920607,0.66,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KCYS', '72061999999', 'NUNC2', '72097799999', '72564024018', 'BEYC2', 'KFEW', 'K1AW']",obs,
78,2023-05-14,1684044000,71.1,49.9,59.2,71.1,46.2,59.0,44.4,59.4,0.0,0.0,0.0,,0.0,0.0,30.0,15.0,23.8,1030.7,71.5,9.9,201.9,17.2,7.0,05:55:27,1684065327,20:54:17,1684119257,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBTM', 'HRWM8', 'KHLN', '72772024144', '72774024135', 'E5549']",obs,10.0
79,2020-05-11,1589173200,51.2,36.0,45.2,51.2,32.0,42.5,26.3,48.2,0.0,0.0,0.0,,0.0,0.0,18.3,10.9,318.4,1028.1,78.6,9.9,104.3,9.2,4.0,06:12:56,1589195576,20:34:05,1589247245,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBIE', '72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs,
80,2023-05-02,1683007200,68.0,39.2,53.7,68.0,35.2,51.8,29.6,40.8,0.0,0.0,0.0,,0.0,0.0,37.1,26.4,163.3,1012.3,3.4,9.8,249.0,21.3,8.0,05:55:57,1683028557,19:57:21,1683079041,0.4,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', '72564024018', 'BEYC2', 'C2749', 'KFEW']",obs,10.0
81,2020-05-10,1589086800,51.2,29.0,39.6,51.2,20.5,33.9,25.7,61.8,0.0,0.0,0.0,,0.0,0.0,31.1,18.3,335.0,1030.1,45.4,9.9,315.9,27.3,9.0,06:19:22,1589109562,20:56:57,1589162217,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
82,2021-06-05,1622872800,87.9,52.6,71.4,84.4,52.6,70.6,41.7,38.7,0.0,0.0,0.0,,0.0,0.0,41.4,20.9,277.7,1004.8,9.4,9.9,275.9,23.7,10.0,05:27:29,1622892449,20:28:39,1622946519,0.84,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', 'NUNC2', '72564024018', 'C2749', 'KFEW', 'K1AW']",obs,
83,2023-06-04,1685858400,76.9,51.2,64.8,76.9,51.2,64.8,50.3,62.3,0.0,0.0,0.0,,0.0,0.0,19.7,11.4,74.6,1018.7,61.8,9.9,302.8,26.1,9.0,05:37:07,1685878627,21:16:16,1685934976,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBTM', 'KHLN', '72772024144', '72774024135', 'E5549']",obs,10.0
84,2023-06-08,1686200400,83.9,71.0,76.9,85.7,71.0,77.4,64.7,66.7,0.0,0.0,0.0,,0.0,0.0,19.7,12.6,121.4,1009.1,31.3,8.7,187.3,16.3,8.0,05:55:28,1686221728,20:56:41,1686275801,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72094200323', '72551594947', 'ROFN1', 'E0651', '72551014939', 'KAHQ', 'KLNK']",obs,30.0
85,2023-06-04,1685858400,65.1,53.2,57.0,65.1,53.2,57.0,51.3,82.1,0.12,100.0,29.17,['rain'],0.0,0.0,29.8,19.7,129.6,1017.9,89.4,8.6,144.8,12.5,6.0,05:27:59,1685878079,20:27:42,1685932062,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KCYS', 'KLAR', '72061999999', '72564524022', '72476994035', '72564024018', 'BEYC2', 'C2749', 'KFNL', 'KFEW']",obs,10.0
86,2019-06-26,1561525200,83.4,54.2,71.2,82.6,54.2,71.0,54.9,59.0,0.0,0.0,0.0,,0.0,0.0,19.7,9.2,165.1,1013.6,0.1,9.9,321.2,27.8,9.0,05:50:27,1561546227,21:41:25,1561603285,0.8,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'TTKN8', 'A2823', 'KY19', '72764024011']",obs,
87,2019-06-26,1561525200,87.1,65.1,75.4,88.0,65.1,76.0,62.1,64.8,0.39,100.0,25.0,['rain'],0.0,0.0,39.6,20.7,166.5,1015.4,18.6,9.5,195.9,16.3,8.0,05:56:55,1561546615,21:02:23,1561600943,0.8,Rain,Clear conditions throughout the day with morning rain.,rain,"['KBIE', 'C4746', '72094200323', '72551594947', 'E7007', '72551014939', 'KAHQ', 'KLNK']",obs,
88,2019-06-10,1560142800,74.9,45.0,62.2,74.9,43.1,61.6,42.5,52.3,0.0,0.0,0.0,,0.0,0.0,20.8,13.9,236.8,1023.3,29.3,9.9,297.5,25.5,9.0,05:57:06,1560164226,21:24:52,1560219892,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
89,2021-06-23,1624424400,104.0,56.0,80.6,99.9,56.0,79.1,50.9,42.6,0.0,0.0,0.0,,0.0,0.0,23.0,11.4,117.5,1002.9,0.0,9.9,329.8,28.5,9.0,05:57:51,1624445871,21:29:38,1624501778,0.46,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
90,2020-06-30,1593493200,86.0,64.1,76.4,91.5,64.1,77.4,68.3,76.8,0.0,0.0,0.0,,0.0,0.0,28.2,19.6,175.2,1001.2,65.2,9.8,237.1,20.6,9.0,06:00:52,1593514852,21:29:24,1593570564,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
91,2023-06-20,1687240800,64.1,46.1,54.1,64.1,42.6,53.0,33.2,46.6,0.0,0.0,0.0,,0.0,0.0,28.4,16.1,255.9,1017.4,68.5,9.9,190.7,16.7,7.0,05:34:40,1687260880,21:24:49,1687317889,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBTM', 'KHLN', '72772024144', '72774024135', 'E5549']",obs,10.0
92,2020-06-03,1591164000,81.4,53.9,67.2,79.5,53.9,67.0,42.6,50.0,0.0,0.0,0.0,,0.0,0.0,49.2,22.4,280.0,1012.9,19.4,9.7,238.2,20.5,8.0,05:28:03,1591183683,20:27:28,1591237648,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', 'CPEC2', '72061999999', '72564024018', 'AN792', 'KFEW']",obs,
93,2022-06-01,1654059600,72.0,41.0,56.4,72.0,37.1,55.4,37.2,55.5,0.0,0.0,0.0,,0.0,0.0,19.7,12.7,307.2,1019.8,0.0,9.9,302.0,26.2,9.0,06:00:17,1654081217,21:18:48,1654136328,0.07,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,10.0
94,2023-06-08,1686200400,94.5,61.1,79.7,92.4,61.1,79.1,57.5,51.0,0.0,0.0,0.0,,0.0,0.0,21.9,10.3,128.6,1007.4,4.2,9.9,335.7,28.7,10.0,05:57:36,1686221856,21:23:44,1686277424,0.66,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,30.0
95,2020-06-12,1591941600,83.0,52.0,69.5,80.4,52.0,68.9,36.6,33.2,0.0,0.0,0.0,,0.0,0.0,31.1,19.8,173.3,1020.0,1.0,9.9,380.8,33.0,10.0,05:26:13,1591961173,20:32:37,1592015557,0.72,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', 'CPEC2', '72061999999', '72564024018', 'C2749', 'AN792', 'KFEW']",obs,
96,2022-06-02,1654146000,78.2,47.0,63.4,78.2,43.1,63.1,36.5,41.2,0.0,0.0,0.0,,0.0,0.0,31.1,24.0,295.9,1015.6,11.1,9.9,353.5,30.4,10.0,05:59:46,1654167586,21:19:36,1654222776,0.11,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,10.0
97,2021-06-22,1624341600,92.0,56.0,75.3,87.7,56.0,73.8,44.2,38.9,0.0,0.0,0.0,,0.0,0.0,32.2,21.9,284.0,1008.3,0.0,9.9,318.5,27.5,9.0,05:35:12,1624361712,21:25:15,1624418715,0.43,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,
98,2021-06-28,1624856400,83.9,56.0,70.3,82.2,56.0,70.1,54.0,60.8,0.0,0.0,0.0,,0.0,0.0,20.8,13.9,4.0,1017.5,38.7,9.7,218.5,18.9,6.0,05:59:46,1624877986,21:29:42,1624933782,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
99,2021-06-30,1625029200,85.9,65.9,76.8,87.3,65.9,77.3,64.8,68.5,0.0,0.0,0.0,,0.0,0.0,,10.1,34.9,1018.7,3.8,9.9,216.8,18.6,6.0,05:58:50,1625050730,21:02:16,1625104936,0.69,Clear,Clear conditions throughout the day.,clear-day,"['72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs,
100,2023-06-08,1686204000,76.9,61.1,66.3,76.9,61.1,66.3,56.4,71.5,0.902,100.0,25.0,['rain'],0.0,0.0,31.1,21.9,315.4,1013.1,46.9,9.1,157.5,13.7,7.0,05:35:31,1686224131,21:19:14,1686280754,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KBTM', 'KHLN', '72772024144', '72774024135', 'E5549']",obs,30.0
101,2022-06-01,1654059600,72.5,40.0,57.7,72.5,36.4,56.6,34.2,46.1,0.0,0.0,0.0,,0.0,0.0,31.8,20.8,283.1,1018.6,25.1,9.9,303.0,26.1,9.0,05:52:46,1654080766,21:29:48,1654136988,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,10.0
102,2022-06-29,1656478800,93.8,66.8,81.3,95.1,66.8,81.2,58.1,47.3,0.0,0.0,0.0,,0.0,0.0,38.0,24.1,197.7,1016.9,0.0,9.9,329.0,28.5,9.0,05:58:16,1656500296,21:02:23,1656554543,0.02,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', 'AV230', '72551014939', 'KAHQ', 'KLNK']",obs,30.0
103,2020-06-11,1591855200,75.6,49.2,63.8,75.6,45.4,63.3,32.5,34.5,0.0,0.0,0.0,,0.0,0.0,20.8,15.1,281.9,1021.5,7.3,9.9,360.7,31.2,10.0,05:26:17,1591874777,20:32:09,1591929129,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', '72061999999', '72564024018', 'BEYC2', 'C2749', 'AN792', 'KFEW']",obs,
104,2021-07-21,1626843600,87.1,64.1,75.9,89.0,64.1,76.6,63.8,68.2,0.0,0.0,0.0,,0.0,0.0,20.8,14.9,185.0,1018.6,5.8,9.4,236.4,20.5,8.0,06:13:31,1626866011,20:52:37,1626918757,0.41,Clear,Clear conditions throughout the day.,clear-day,"['72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs,
105,2020-07-05,1593928800,88.1,53.2,68.9,84.5,53.2,68.2,45.4,48.0,0.116,100.0,4.17,['rain'],0.0,0.0,28.9,15.0,181.2,1013.2,11.9,9.9,252.7,21.8,10.0,05:33:06,1593948786,20:34:43,1594002883,0.52,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KCYS', '72061999999', '72564024018', 'BEYC2', 'C2749', 'KFEW']",obs,
106,2022-07-27,1658898000,78.6,58.4,69.1,78.6,58.4,69.1,50.8,55.5,0.0,0.0,0.0,,0.0,0.0,29.6,18.3,321.3,1015.1,33.0,9.9,294.7,25.5,10.0,06:17:16,1658920636,21:21:22,1658974882,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,10.0
107,2019-07-29,1564380000,90.0,54.0,72.3,86.1,54.0,71.5,41.4,35.2,0.0,0.0,0.0,,0.0,0.0,33.3,15.0,209.2,1015.0,10.9,9.9,291.1,25.1,9.0,06:04:59,1564401899,21:03:25,1564455805,0.92,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HVMT', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,
108,2021-07-04,1625378400,94.9,65.0,80.0,91.2,65.0,78.4,45.2,31.0,0.0,0.0,0.0,,0.0,0.0,31.1,21.4,90.8,1011.4,5.3,9.9,233.5,20.2,9.0,05:41:02,1625398862,21:23:54,1625455434,0.83,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,
109,2020-07-28,1595916000,92.0,67.9,80.1,88.0,67.9,78.6,45.9,32.5,0.0,0.0,0.0,,0.0,0.0,37.8,15.0,254.0,1011.3,8.4,9.9,233.1,20.0,8.0,06:04:42,1595937882,21:03:44,1595991824,0.29,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HRWM8', 'HVMT', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,
110,2022-07-27,1658898000,89.9,66.8,78.4,89.2,66.8,78.6,63.6,64.5,0.0,0.0,0.0,,0.0,0.0,11.6,11.3,276.3,1014.2,4.3,8.8,304.2,26.4,9.0,06:18:41,1658920721,20:47:33,1658972853,0.97,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', 'AV230', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs,10.0
111,2021-07-25,1627189200,95.8,55.4,76.7,94.1,55.4,75.8,51.3,45.3,0.0,0.0,0.0,,0.0,0.0,17.2,8.3,84.7,1013.8,2.8,9.8,302.5,26.2,9.0,06:15:13,1627211713,21:23:27,1627266207,0.55,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,
112,2022-07-10,1657432800,80.1,55.1,67.3,79.1,55.1,67.2,47.8,55.6,0.047,100.0,4.17,['rain'],0.0,0.0,29.1,18.3,306.3,1020.9,26.9,9.9,237.2,20.2,9.0,05:45:30,1657453530,21:21:09,1657509669,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KBTM', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,10.0
113,2019-07-29,1564376400,75.6,56.5,66.5,75.6,56.5,66.5,50.1,57.6,0.0,0.0,0.0,,0.0,0.0,19.7,13.6,350.9,1018.0,7.5,9.9,305.8,26.4,9.0,06:19:17,1564399157,21:19:11,1564453151,0.92,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'A2823', 'KY19', '72764024011']",obs,
114,2021-07-19,1626670800,102.1,71.4,86.4,103.0,71.4,87.5,64.3,52.8,0.0,0.0,0.0,,0.0,0.0,25.3,17.1,160.6,1018.8,1.2,9.9,278.2,23.9,8.0,06:08:34,1626692914,21:29:48,1626748188,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KBIS', '72087100296', 'C2059', 'KY19', '72764024011', 'MNDN8']",obs,
115,2021-07-16,1626411600,90.0,66.8,77.0,91.5,66.8,77.5,62.4,63.0,0.0,0.0,0.0,,0.0,0.0,33.3,21.9,139.3,1011.5,24.8,9.9,278.7,24.0,8.0,06:12:32,1626433952,21:22:04,1626488524,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
116,2019-07-07,1562475600,87.1,65.0,76.7,89.0,65.0,77.6,64.8,68.7,0.0,0.0,0.0,,0.0,0.0,,9.1,97.3,1017.2,15.4,9.8,273.3,23.7,8.0,06:02:26,1562497346,21:00:49,1562551249,0.17,Clear,Clear conditions throughout the day.,clear-day,"['KBIE', '72094200323', '72551594947', 'E7007', '72551014939', 'KAHQ', 'KLNK']",obs,
117,2020-07-30,1596088800,72.0,53.7,61.9,72.0,53.7,61.9,50.6,67.5,0.011,100.0,4.17,['rain'],0.0,0.0,31.1,18.3,4.2,1019.6,30.1,9.9,257.3,22.2,10.0,05:53:35,1596110015,20:17:15,1596161835,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KCYS', 'KLAR', '72061999999', '72564524022', 'NUNC2', '72476994035', '72564024018', 'BEYC2', 'KFNL', 'C2749', 'KFEW', 'KGXY']",obs,
118,2020-07-03,1593752400,87.2,63.0,74.3,89.5,63.0,75.1,63.6,71.4,0.207,100.0,4.17,['rain'],0.0,0.0,26.4,17.2,124.4,1015.4,0.0,9.9,335.8,29.1,9.0,06:02:36,1593774156,21:28:43,1593829723,0.45,Rain,Clear conditions throughout the day with early morning rain.,rain,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
119,2019-07-13,1562997600,83.2,52.1,70.2,81.5,52.1,70.0,50.0,50.8,0.0,0.0,0.0,,0.0,0.0,24.2,12.8,77.9,1016.2,5.7,9.9,253.3,21.8,10.0,05:38:04,1563017884,20:31:41,1563071501,0.39,Clear,Clear conditions throughout the day.,clear-day,"['KCYS', 'CPEC2', '72061999999', '72097799999', '72564024018', 'C2749', 'AN792', 'K1AW', 'KFEW']",obs,
120,2020-07-13,1594616400,86.6,67.8,75.4,85.8,67.8,75.3,59.6,60.5,0.0,0.0,0.0,,0.0,0.0,30.0,19.4,317.4,1006.0,20.7,9.9,254.0,21.8,9.0,06:02:46,1594638166,21:34:41,1594694081,0.77,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KBIS', '72087100296', 'C2059', 'TTKN8', 'KY19', '72764024011']",obs,
121,2023-07-11,1689051600,59.8,49.9,54.8,59.8,48.2,54.7,50.0,84.3,0.22,100.0,16.67,['rain'],0.0,0.0,24.7,19.3,82.8,1016.2,60.7,9.8,58.4,5.1,3.0,06:00:19,1689073219,21:36:36,1689129396,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['TS633', 'C2059', 'KBIS', '72087100296', 'KY19', '72764024011', 'MNDN8']",obs,10.0
122,2023-08-02,1690956000,80.0,60.1,68.7,80.3,60.1,68.7,54.7,62.1,0.483,100.0,12.5,['rain'],0.0,0.0,48.3,13.9,331.0,1015.6,40.5,9.8,232.5,20.2,9.0,05:55:49,1690977349,20:14:48,1691028888,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KCYS', '72061999999', 'NUNC2', '72097799999', '72564024018', 'BEYC2', 'KFEW', 'K1AW']",obs,10.0
123,2019-08-25,1566709200,73.1,65.9,68.6,73.1,65.9,68.6,62.6,81.2,0.0,0.0,0.0,,0.0,0.0,23.0,16.0,116.3,1011.6,88.7,9.8,68.4,6.1,2.0,06:46:36,1566733596,20:10:34,1566781834,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBIE', '72094200323', '72551594947', 'E7007', 'ROFN1', '72551014939', 'KAHQ', 'KLNK']",obs,
124,2019-08-28,1566968400,79.1,48.8,63.4,79.1,44.9,63.2,47.5,59.7,0.0,0.0,0.0,,0.0,0.0,14.8,10.3,216.3,1014.5,0.0,9.9,267.4,23.1,8.0,06:59:18,1566993558,20:25:11,1567041911,0.94,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
125,2021-08-24,1629781200,90.0,65.0,77.4,90.4,65.0,77.5,62.7,63.5,0.0,0.0,0.0,,0.0,0.0,32.2,24.2,359.9,1007.3,7.0,9.8,267.1,23.1,8.0,06:55:17,1629806117,20:31:14,1629855074,0.57,Clear,Clear conditions throughout the day.,clear-day,"['72656024025', '99999994085', 'KPIR', 'RFPS2']",obs,
126,2021-08-05,1628143200,87.5,55.1,72.5,84.0,55.1,71.4,40.5,37.2,0.009,100.0,4.17,['rain'],0.0,0.0,27.7,16.8,262.9,1015.1,13.3,9.5,264.8,22.9,9.0,05:59:11,1628164751,20:10:42,1628215842,0.91,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['KCYS', '72061999999', 'NUNC2', '72097799999', '72564024018', 'C2749', 'KFEW', 'K1AW']",obs,
127,2020-08-17,1597644000,98.1,63.0,78.8,93.8,63.0,77.1,40.2,27.3,0.0,0.0,0.0,,0.0,0.0,27.7,13.9,294.4,1020.2,1.1,9.9,227.6,19.8,8.0,06:29:34,1597667374,20:33:33,1597718013,0.96,Clear,Clear conditions throughout the day.,clear-day,"['KBTM', 'HVMT', 'E3848', 'KHLN', '72772024144', '72774024135']",obs,
128,2019-08-16,1565935200,80.1,55.2,66.7,79.9,55.2,66.7,46.8,56.6,0.0,0.0,0.0,,0.0,0.0,44.7,24.5,247.6,1010.8,36.9,8.8,207.0,17.9,8.0,06:09:36,1565957376,19:56:51,1566007011,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KCYS', 'CPEC2', '72061999999', '72097799999', '72564024018', 'C2749', 'AN792', 'K1AW', 'KFEW']",obs,
