,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,severerisk
314,2021-12-08,1638939600,77.9,58.6,68.6,77.9,58.6,68.6,65.9,91.6,0.134,100.0,25.0,['rain'],0.0,0.0,23.5,17.3,255.0,1015.7,76.9,8.0,87.1,7.4,4.0,07:22:03,1638966123,17:36:20,1639002980,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72214093805', 'K2J9', '0373W', 'KTLH', 'KBGE', '72026853882', '0004W', '1080W', '99999900325']",obs,
315,2022-12-14,1670994000,73.9,56.9,65.0,73.9,56.9,65.0,59.7,83.3,0.166,100.0,12.5,['rain'],0.0,0.0,24.7,16.7,130.7,1014.7,96.7,9.4,120.5,10.4,3.0,07:26:00,1671020760,17:37:46,1671057466,0.71,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['72214093805', 'K2J9', 'KTLH', 'KBGE', '0344W', '0004W', '72026853882', '1080W', '99999900325']",obs,10.0
316,2019-02-17,1550386800,35.2,17.6,27.0,29.7,9.9,22.2,13.2,57.4,0.0,0.0,0.0,,0.0,0.0,31.1,16.5,224.7,1011.0,33.7,9.6,500.5,43.0,6.0,06:48:31,1550411311,17:47:28,1550450848,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72365623049', '99999903033', '72367723054', 'D2584', '72365493091', 'KSAF', 'KLAM', 'E0657']",obs,
317,2019-03-12,1552370400,56.0,35.9,46.4,56.0,25.9,41.5,41.4,83.9,0.5,100.0,50.0,['rain'],0.0,0.0,37.6,22.7,153.9,1005.5,73.7,9.0,475.0,40.8,7.0,07:18:52,1552396732,19:08:38,1552439318,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72365623049', '99999903033', '72367723054', 'D2584', '72365493091', 'KSAF', 'KLAM', 'E0657']",obs,
318,2021-04-27,1619503200,55.0,40.2,48.6,55.0,31.9,45.1,33.0,60.7,0.509,100.0,45.83,['rain'],0.0,0.0,29.8,19.4,8.6,1005.5,90.0,8.7,110.6,9.6,7.0,06:05:08,1619525108,19:50:38,1619574638,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,
319,2023-05-27,1685167200,77.7,54.6,66.4,77.7,54.6,66.4,40.6,48.5,0.001,100.0,4.17,['rain'],0.0,0.0,39.1,22.1,157.2,1010.2,28.5,9.8,274.1,23.3,8.0,05:51:19,1685188279,20:10:59,1685239859,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72365623049', '72367723054', 'D2584', 'SFWN5', '72365493091', 'KSAF', 'KLAM']",obs,30.0
320,2019-05-20,1558335600,75.2,60.0,68.0,75.2,60.0,68.0,33.4,28.9,0.006,100.0,12.5,['rain'],0.0,0.0,33.0,25.2,251.7,1006.0,57.7,9.9,323.3,27.9,10.0,05:24:53,1558355093,19:25:12,1558405512,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs,
321,2023-05-26,1685080800,74.4,57.3,65.3,74.4,57.3,65.3,46.5,53.1,0.0,0.0,0.0,,0.0,0.0,39.1,24.6,137.7,1010.9,22.1,9.9,304.1,26.1,10.0,05:51:47,1685101907,20:10:17,1685153417,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72365623049', '99999903033', '72367723054', 'D2584', 'SFWN5', '72365493091', 'ELCN5', 'KSAF', 'KLAM']",obs,30.0
322,2023-05-24,1684908000,78.1,51.5,64.9,78.1,51.5,64.9,36.2,40.4,0.002,100.0,4.17,['rain'],0.0,0.0,34.4,18.2,167.8,1011.6,17.3,9.8,341.0,29.4,10.0,05:52:50,1684929170,20:08:51,1684980531,0.16,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"['72365623049', 'E1047', '72367723054', 'D2584', 'SFWN5', '72365493091', 'KSAF', 'KLAM']",obs,10.0
323,2023-05-24,1684908000,70.1,51.4,59.1,70.1,51.4,59.1,48.0,67.8,0.098,100.0,4.17,['rain'],0.0,0.0,41.4,14.0,206.0,1012.5,75.8,9.2,110.8,9.4,4.0,05:38:27,1684928307,20:15:45,1684980945,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,30.0
324,2021-05-30,1622354400,55.1,48.0,51.8,55.1,45.2,51.0,50.7,96.0,0.574,100.0,62.5,['rain'],0.0,0.0,28.5,20.6,22.3,1019.2,99.8,7.5,26.3,2.4,1.0,05:34:48,1622374488,20:20:49,1622427649,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,
325,2021-06-17,1623913200,116.5,91.8,105.5,116.5,88.3,102.9,42.8,13.1,0.0,0.0,0.0,,0.0,0.0,179.0,19.9,105.8,1002.5,41.2,9.9,300.8,26.1,9.0,05:18:25,1623932305,19:40:24,1623984024,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs,
326,2019-06-02,1559455200,73.1,48.2,59.5,73.1,48.2,59.5,46.6,63.7,0.01,100.0,4.17,['rain'],0.0,0.0,40.6,18.6,152.2,1013.3,40.5,9.9,490.7,42.3,10.0,05:48:59,1559476139,20:14:49,1559528089,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72365623049', '99999903033', '72367723054', 'D2584', 'SFWN5', '72365493091', 'KSAF', 'KLAM', 'E0657']",obs,
327,2021-06-01,1622527200,66.6,43.6,54.8,66.6,39.5,53.7,42.9,67.2,0.0,0.0,0.0,,0.0,0.0,23.0,14.4,201.9,1019.9,51.8,9.9,154.4,13.1,8.0,05:33:56,1622547236,20:22:15,1622600535,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KDEN', 'KBKF', 'KAPA', '72469523036', '72565003017', 'C7015', '72466693067', 'C9516']",obs,
328,2019-06-03,1559541600,80.9,53.0,65.7,79.3,53.0,65.5,42.7,48.8,0.003,100.0,12.5,['rain'],0.0,0.0,38.0,20.4,160.9,1011.7,17.3,9.9,485.8,41.8,9.0,05:48:42,1559562522,20:15:25,1559614525,0.0,Rain,Clear conditions throughout the day with rain.,rain,"['72365623049', '99999903033', '72367723054', 'D2584', 'SFWN5', '72365493091', 'KSAF', 'KLAM', 'E0657']",obs,
329,2021-06-29,1624950000,103.8,87.0,95.7,100.7,84.9,93.0,51.3,23.1,0.0,0.0,0.0,,0.0,0.0,37.8,19.0,102.5,1005.9,48.6,9.9,329.0,28.5,10.0,05:21:36,1624969296,19:42:08,1625020928,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX']",obs,
330,2023-06-22,1687413600,74.6,56.0,63.0,74.6,56.0,63.0,55.3,77.3,1.323,100.0,41.67,['rain'],0.0,0.0,34.7,24.5,146.1,1013.7,80.0,9.4,183.6,15.9,10.0,05:32:28,1687433548,20:31:37,1687487497,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067', 'C9516']",obs,60.0
331,2022-07-07,1657173600,86.9,58.5,71.3,83.7,58.5,70.6,51.7,55.6,0.09,100.0,8.33,['rain'],0.0,0.0,34.1,20.5,350.4,1015.3,62.9,9.8,183.4,15.9,9.0,05:39:10,1657193950,20:30:32,1657247432,0.29,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,30.0
332,2020-07-12,1594533600,94.5,70.0,81.1,89.8,70.0,79.5,46.3,34.1,0.0,0.0,0.0,,0.0,0.0,35.6,22.2,208.0,1011.0,32.2,9.9,156.0,13.4,10.0,05:42:49,1594554169,20:28:16,1594607296,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,
333,2023-07-31,1690783200,88.7,63.2,73.3,86.2,63.2,73.0,56.6,59.4,0.324,100.0,20.83,['rain'],0.0,0.0,37.8,16.8,48.5,1016.3,78.8,9.5,205.7,17.8,9.0,05:58:00,1690804680,20:14:17,1690856057,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,30.0
334,2020-07-15,1594792800,88.4,62.7,74.9,84.6,62.7,74.2,44.8,36.4,0.0,0.0,0.0,,0.0,0.0,37.6,21.5,161.2,1013.1,23.1,9.9,200.9,17.5,8.0,05:59:50,1594814390,20:19:30,1594865970,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72365623049', '99999903033', '72367723054', 'SFWN5', '72365493091', 'KSAF', 'KLAM']",obs,
335,2019-07-04,1562220000,84.7,61.9,69.5,83.3,61.9,69.4,55.7,63.6,0.428,100.0,20.83,['rain'],0.0,0.0,34.4,14.4,44.7,1009.1,51.1,9.7,219.5,18.9,10.0,05:37:14,1562240234,20:31:21,1562293881,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,
336,2019-07-05,1562306400,92.6,55.3,76.0,88.1,55.3,74.3,26.4,18.2,0.003,100.0,8.33,['rain'],0.0,0.0,36.7,19.6,23.2,1013.0,0.4,9.9,343.8,29.6,10.0,05:53:27,1562327607,20:23:05,1562379785,0.1,Rain,Clear conditions throughout the day with rain.,rain,"['72365623049', '99999903033', '72367723054', 'D2584', 'SFWN5', '72365493091', 'ELCN5', 'KSAF', 'KLAM']",obs,
337,2023-08-08,1691474400,81.9,56.3,67.8,80.6,56.3,67.8,50.8,57.8,0.0,0.0,0.0,,0.0,0.0,23.0,13.8,23.8,1012.2,61.2,9.9,220.2,19.0,10.0,06:05:22,1691496322,20:05:21,1691546721,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,30.0
338,2020-08-16,1597557600,94.2,63.3,78.8,89.5,63.3,77.2,43.9,36.1,0.0,0.0,0.0,,0.0,0.0,27.7,14.6,135.5,1017.4,52.1,9.9,210.9,18.4,9.0,06:13:32,1597580012,19:54:02,1597629242,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,
339,2019-08-11,1565503200,82.7,65.1,71.9,81.6,65.1,71.8,54.4,55.2,0.054,100.0,8.33,['rain'],0.0,0.0,33.2,17.8,261.2,1011.3,51.2,9.9,148.2,12.8,9.0,06:08:06,1565525286,20:01:37,1565575297,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KBKF', 'KDEN', '72469523036', 'KAPA', '72565003017', 'C7015', '72466693067']",obs,
340,2023-09-09,1694242800,112.6,86.9,100.7,112.6,84.5,97.8,46.2,16.9,0.0,0.0,0.0,,0.0,0.0,17.2,10.1,275.8,1008.7,45.4,9.9,268.5,23.3,9.0,06:07:39,1694264859,18:43:11,1694310191,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'AZM15', 'KPHX']",obs,10.0
341,2021-09-02,1630562400,85.6,67.6,74.5,83.4,67.6,74.1,52.0,46.4,0.004,100.0,8.33,['rain'],0.0,0.0,41.6,19.4,160.3,1007.7,61.8,9.9,185.5,15.9,7.0,06:55:48,1630587348,19:57:41,1630634261,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['MTMET', 'QHW', '72572024127', 'WBB', 'F7048', 'KHIF', '72575524101', 'A0002804116', 'KSLC']",obs,
342,2022-10-03,1664780400,97.7,77.6,85.0,94.7,77.6,83.8,52.5,33.9,0.003,100.0,4.17,['rain'],0.0,0.0,57.5,28.3,34.5,1009.9,61.0,9.7,184.4,15.7,7.0,06:24:06,1664803446,18:09:58,1664845798,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['72278903192', '72278403184', 'MADC', 'KSDL', 'KDVT', '72278023183', 'KPHX', 'AZM15']",obs,30.0
343,2019-11-29,1575010800,61.9,46.8,53.0,61.9,39.9,51.4,42.0,67.8,0.711,100.0,33.33,['rain'],0.0,0.0,48.3,31.7,205.5,1008.3,54.3,9.1,108.2,9.1,5.0,07:12:28,1575036748,17:20:33,1575073233,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['MADC', '72278903192', '72278403184', 'KSDL', 'KDVT', '72278023183', 'KPHX', 'AZM15']",obs,
344,2019-12-27,1577430000,44.1,28.1,36.2,37.0,20.9,28.8,31.4,83.3,0.136,100.0,33.33,"['rain', 'snow']",0.0,0.0,33.6,17.1,147.5,1008.9,77.1,9.1,470.2,40.3,3.0,07:12:18,1577455938,16:57:24,1577491044,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"['72365623049', '99999903033', '72367723054', 'D2584', '72365493091', 'KSAF', 'KLAM', 'E0657']",obs,
345,2023-01-16,1673848800,53.2,35.9,44.2,53.2,25.8,38.4,40.2,86.0,0.107,100.0,16.67,['rain'],0.0,0.0,31.5,22.5,212.2,997.4,87.7,9.2,49.2,4.1,3.0,07:38:31,1673876311,17:10:19,1673910619,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KDSM', '72546014933', 'AMMI4', '72546604938', 'KIKV', '99999954902', 'AMFI4', 'C0005', 'NSWI4']",obs,10.0
346,2021-03-23,1616475600,55.9,48.7,50.5,55.9,42.8,48.6,46.0,85.0,0.835,100.0,54.17,['rain'],0.0,0.0,23.3,15.4,98.8,1003.3,98.6,7.6,23.8,1.9,2.0,07:12:04,1616501524,19:30:24,1616545824,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['KDSM', 'KAMW', 'AMMI4', '72546014933', '72546604938', 'KIKV', '99999954902', 'C6735', 'NSWI4']",obs,
347,2022-04-23,1650690000,74.0,53.9,62.1,74.0,53.9,62.1,54.8,77.9,0.322,100.0,25.0,['rain'],0.0,0.0,39.0,24.4,153.1,1000.8,71.2,9.5,70.0,6.0,3.0,06:14:07,1650712447,20:08:05,1650762485,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['C5560', 'KSTP', 'KSGS', '72658414927', '72660304974', 'KMSP', '72658014922', 'D3800']",obs,30.0
348,2021-04-07,1617771600,73.2,57.0,64.1,73.2,57.0,64.1,54.0,71.4,0.77,100.0,33.33,['rain'],0.0,0.0,28.8,18.5,162.3,1001.5,76.6,8.9,91.1,8.0,4.0,06:46:51,1617796011,19:46:48,1617842808,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KDSM', 'KAMW', '72546014933', '72546604938', 'KIKV', '99999954902', 'C6735']",obs,
349,2021-05-15,1621054800,71.9,54.2,61.3,71.9,54.2,61.3,54.7,79.9,0.074,100.0,25.0,['rain'],0.0,0.0,23.0,11.7,166.2,1018.0,78.8,9.6,197.7,17.0,9.0,05:54:49,1621076089,20:27:29,1621128449,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KDSM', 'KAMW', '72546014933', '72546604938', 'KIKV', '99999954902', 'C0005', 'C6735']",obs,
350,2023-05-06,1683349200,62.1,56.0,58.7,62.1,56.0,58.7,55.0,87.6,0.367,100.0,33.33,['rain'],0.0,0.0,27.5,12.8,120.7,1012.2,100.0,8.9,55.3,4.7,3.0,05:54:58,1683370498,20:23:55,1683422635,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['HPN07', 'D0937', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,10.0
351,2022-05-30,1653886800,89.2,72.3,79.7,88.5,72.3,80.1,63.0,58.0,0.0,0.0,0.0,,0.0,0.0,45.7,28.4,181.6,999.9,53.7,9.6,180.5,15.7,9.0,05:43:45,1653907425,20:40:49,1653961249,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KDSM', 'KAMW', '72546014933', '72546604938', 'KIKV', '99999954902', 'C6735']",obs,75.0
352,2020-05-23,1590210000,75.7,61.0,66.8,75.7,61.0,66.8,60.4,80.9,0.293,100.0,25.0,['rain'],0.0,0.0,25.0,14.1,156.9,1007.9,57.7,9.2,133.4,11.4,6.0,05:47:48,1590230868,20:35:18,1590284118,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KDSM', '72546014933', '72546604938', 'KIKV', '99999954902', 'C6735']",obs,
353,2023-05-09,1683608400,66.8,54.1,61.2,66.8,54.1,61.2,55.0,80.5,0.0,0.0,0.0,,0.0,0.0,12.8,12.5,139.5,1019.1,72.9,9.9,99.8,8.6,4.0,05:50:59,1683629459,20:27:32,1683682052,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['D0937', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,10.0
354,2022-05-20,1653019200,87.0,68.8,78.2,90.5,68.8,79.3,63.6,61.9,0.0,0.0,0.0,,0.0,0.0,36.5,22.8,192.9,999.5,36.1,9.9,214.3,18.6,7.0,06:10:58,1653041458,20:59:12,1653094752,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72539014836', 'MIHTC', '72028404877', 'KY70', 'KFPK', 'KLAN']",obs,75.0
355,2020-06-20,1592629200,79.3,69.3,72.9,79.3,69.3,72.9,68.2,85.6,0.101,100.0,37.5,['rain'],0.0,0.0,25.3,13.2,199.2,1012.1,67.1,9.0,104.5,8.8,6.0,05:18:12,1592648292,20:40:24,1592703624,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['MIALT', 'BKNW3', '72641404873', 'F3620', '72641014837', 'KEFT', 'KC29', '99999900236', 'KMSN']",obs,
356,2021-06-26,1624680000,80.0,66.9,73.0,83.8,66.9,73.2,70.2,91.0,2.88,100.0,66.67,['rain'],0.0,0.0,38.2,17.1,188.4,1011.5,86.0,5.9,75.5,6.4,4.0,06:01:49,1624701709,21:20:29,1624756829,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72539014836', 'MIHTC', '72028404877', 'KY70', 'KFPK', 'KLAN', '72537804887']",obs,
357,2020-06-17,1592370000,88.1,64.2,77.7,87.8,64.2,77.5,55.6,47.6,0.0,0.0,0.0,,0.0,0.0,33.3,20.3,152.7,1015.6,0.1,9.9,281.4,24.4,9.0,05:25:27,1592389527,21:01:37,1592445697,0.88,Clear,Clear conditions throughout the day.,clear-day,"['HPN07', 'C5560', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
358,2020-06-09,1591678800,83.7,69.2,75.3,85.5,69.2,75.6,62.9,66.6,0.265,100.0,29.17,['rain'],0.0,0.0,34.2,12.9,122.8,1001.6,26.0,9.1,75.9,6.6,4.0,05:25:57,1591698357,20:57:56,1591754276,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['HPN07', 'C5560', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
359,2022-06-24,1656046800,90.9,69.3,81.9,93.9,69.3,83.2,63.5,55.1,0.011,100.0,4.17,['rain'],0.0,0.0,27.6,17.9,163.0,1011.5,50.1,9.9,184.0,15.9,9.0,05:26:49,1656066409,21:02:57,1656122577,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['HPN07', 'C5560', 'D0937', 'KSTP', 'KSGS', '72658414927', '72660304974', 'KMSP', '72658014922']",obs,75.0
360,2019-06-11,1560229200,65.9,55.2,59.6,65.9,55.2,59.6,52.0,76.5,0.145,100.0,25.0,['rain'],0.0,0.0,,13.2,180.8,1018.3,50.0,9.6,70.1,6.1,2.0,05:25:42,1560248742,20:58:38,1560304718,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['C5560', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
361,2019-07-17,1563339600,84.0,68.1,75.6,90.3,68.1,76.8,69.3,81.7,0.0,0.0,0.0,,0.0,0.0,27.7,17.1,159.3,1009.8,21.1,9.7,158.5,13.5,6.0,05:41:57,1563360117,20:54:38,1563414878,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['C5560', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
362,2022-07-23,1658552400,89.2,72.3,79.5,96.1,72.3,82.0,70.0,74.0,0.668,100.0,16.67,['rain'],0.0,0.0,32.1,12.8,189.2,1010.9,43.8,9.5,177.5,15.2,7.0,05:39:13,1658572753,20:28:24,1658626104,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['F3620', '72641014837', 'KEFT', 'KC29', '99999900236', 'KMSN']",obs,100.0
363,2023-07-12,1689134400,75.0,57.8,66.5,75.0,57.8,66.5,56.5,71.4,1.195,100.0,25.0,['rain'],0.0,0.0,21.9,13.3,78.4,1012.8,66.4,8.6,89.7,7.8,4.0,06:11:05,1689156665,21:16:20,1689210980,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72539014836', 'MIHTC', '72028404877', 'KY70', 'KFPK', 'KLAN']",obs,10.0
364,2021-07-26,1627275600,91.0,73.1,81.8,93.6,73.1,83.3,65.0,58.0,0.002,100.0,4.17,['rain'],0.0,0.0,30.2,13.4,211.4,1013.7,13.4,9.8,174.8,15.0,6.0,05:51:38,1627296698,20:45:36,1627350336,0.58,Rain,Clear conditions throughout the day with early morning rain.,rain,"['C5560', 'KSTP', 'KSGS', '72658414927', '72660304974', 'KMSP', '72658014922']",obs,
365,2020-07-04,1593838800,90.9,71.2,81.9,92.8,71.2,83.3,67.2,64.0,0.0,0.0,0.0,,0.0,0.0,,6.9,117.8,1016.2,1.4,7.7,262.3,22.7,9.0,05:32:02,1593858722,21:01:35,1593914495,0.5,Clear,Clear conditions throughout the day.,clear-day,"['HPN07', 'C5560', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
366,2023-07-27,1690434000,90.6,65.0,80.0,96.7,65.0,83.8,69.8,73.4,0.0,0.0,0.0,,0.0,0.0,20.8,12.0,179.2,1012.9,36.3,8.8,232.1,19.9,7.0,05:42:57,1690454577,20:24:42,1690507482,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['F3620', '72641014837', 'KEFT', 'KC29', '99999900236', 'KMSN']",obs,75.0
367,2019-07-16,1563253200,88.2,68.9,78.7,93.1,68.9,80.7,68.2,71.4,0.008,100.0,8.33,['rain'],0.0,0.0,25.3,10.9,210.6,1011.5,30.5,9.9,180.3,15.5,7.0,05:54:09,1563274449,20:46:30,1563327990,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KDSM', 'KAMW', '72546014933', '72546604938', 'KIKV', '99999954902', 'C6735']",obs,
368,2020-07-25,1595653200,86.0,76.8,81.2,94.0,76.8,85.4,73.8,78.6,0.719,100.0,20.83,['rain'],0.0,0.0,33.3,16.0,177.6,1012.4,36.3,9.6,91.3,7.8,3.0,05:50:49,1595674249,20:46:24,1595727984,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['HPN07', 'C5560', 'KSTP', '72658414927', 'KMSP', '72658014922']",obs,
369,2020-08-09,1596949200,86.0,68.1,76.4,92.1,68.1,77.9,68.2,76.5,0.297,100.0,25.0,['rain'],0.0,0.0,29.8,12.7,160.7,1011.1,35.9,9.6,158.7,13.8,7.0,06:07:48,1596971268,20:27:02,1597022822,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['HPN07', 'C5560', 'D0937', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
370,2021-08-07,1628312400,77.2,67.9,71.6,77.2,67.9,71.6,67.5,87.0,0.918,100.0,20.83,['rain'],0.0,0.0,29.8,12.9,134.5,1013.1,63.1,7.9,57.3,4.9,3.0,05:54:56,1628333696,20:10:57,1628385057,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['BKNW3', '72641404873', 'F3620', '72641014837', 'KEFT', 'KC29', '99999900236', 'KMSN']",obs,
371,2019-08-13,1565672400,81.9,61.2,69.5,83.4,61.2,69.6,61.9,78.0,0.538,100.0,33.33,['rain'],0.0,0.0,39.8,10.8,348.5,1011.8,48.1,9.8,200.0,17.2,9.0,06:11:36,1565694696,20:22:07,1565745727,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['D4810', 'C5560', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
372,2019-08-10,1565413200,73.1,65.1,67.3,73.1,65.1,67.3,60.8,80.3,0.776,100.0,41.67,['rain'],0.0,0.0,,12.2,122.7,1014.5,90.0,9.3,43.8,3.8,3.0,06:08:04,1565435284,20:26:40,1565486800,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['C5560', 'KSTP', 'KSGS', '72658414927', 'KMSP', '72658014922', '72660304974']",obs,
373,2021-08-11,1628658000,91.8,76.1,83.2,103.8,76.1,87.9,73.4,73.7,0.0,0.0,0.0,,0.0,0.0,25.4,15.3,237.9,1007.8,22.8,9.5,106.6,9.2,5.0,06:19:21,1628680761,20:19:12,1628731152,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KDSM', 'KAMW', '72546014933', '72546604938', 'KIKV', 'F8044', '99999954902', 'C6735']",obs,
374,2021-08-10,1628571600,91.6,64.2,75.6,103.7,64.2,78.9,69.6,83.2,0.264,100.0,16.67,['rain'],0.0,0.0,42.8,18.1,203.0,1010.5,60.3,7.8,155.8,13.4,6.0,05:58:10,1628593090,20:06:50,1628644010,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['MIALT', 'BKNW3', '72641404873', 'F3620', '72641014837', 'KEFT', 'KC29', '99999900236', 'KMSN']",obs,
375,2020-08-09,1596949200,83.3,70.3,75.3,89.1,70.3,76.3,69.8,83.5,0.415,100.0,12.5,['rain'],0.0,0.0,38.7,20.0,181.4,1015.0,42.3,9.6,110.1,9.4,5.0,05:57:20,1596970640,20:07:53,1597021673,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['BKNW3', '72641404873', 'F3620', '72641014837', 'KEFT', 'KC29', '99999900236', 'KMSN']",obs,
